game_id,season,week,home_team,away_team,home_points,away_points,is_mw_game,market_spread_home,actual_margin,ridge_spread_home,ridge_edge,ridge_lean,ridge_is_bet,ridge_result,xgb_spread_home,xgb_edge,xgb_lean,xgb_is_bet,xgb_result,gamma_spread_home,gamma_edge,gamma_lean,gamma_is_bet,gamma_result,massey_spread_home,massey_edge,massey_lean,massey_is_bet,massey_result,gamma_is_seed_week,models_agree,gamma_agrees_with_ridge,gamma_agrees_with_xgb,gamma_agrees_with_massey
400868889,2016,3,TCU,Iowa State,41,20,False,-24.166666666666668,21,-19.188979914924726,-4.977686751741942,Away,True,Win,-17.93278,-6.2338867,Away,True,Win,,,,,,-13.448022394286719,-10.718644272379949,Away,True,Win,,True,,,
400869444,2016,3,UConn,Virginia,13,10,False,-4.666666666666667,3,-12.899608272502281,8.232941605835613,Home,True,Loss,0.7523832,-5.4190497,Away,True,Win,,,,,,-9.287997899569149,4.621331232902482,Home,True,Loss,,False,,,
400869116,2016,3,Washington State,Idaho,56,6,False,-27.333333333333332,50,-25.484460418714995,-1.8488729146183367,Away,False,Loss,-14.703923,-12.629411,Away,True,Loss,,,,,,-9.533924579155054,-17.79940875417828,Away,True,Loss,,True,,,
400869198,2016,3,Central Michigan,UNLV,44,21,True,-12.333333333333334,23,-12.899142385685508,0.5658090523521739,Home,False,Win,4.5798817,-16.913216,Away,True,Loss,,,,,,-0.8085866286789676,-11.524746704654365,Away,True,Loss,,False,,,
400869442,2016,3,Oklahoma State,Pittsburgh,45,38,False,-3.6666666666666665,7,-7.032258449094796,3.365591782428129,Home,True,Win,2.8853955,-6.552062,Away,True,Loss,,,,,,-17.19876774502287,13.532101078356204,Home,True,Win,,False,,,
400868999,2016,3,South Carolina,East Carolina,20,15,False,-3.3333333333333335,5,-21.26164664618895,17.928313312855618,Home,True,Win,-7.5074153,4.174082,Home,True,Win,,,,,,6.2604990023801985,-9.593832335713532,Away,True,Loss,,True,,,
400869359,2016,3,Texas Tech,Louisiana Tech,59,45,False,-11.166666666666666,14,-27.33310410907597,16.166437442409304,Home,True,Win,-8.841563,-2.3251038,Away,True,Loss,,,,,,-8.77197309463666,-2.3946935720300058,Away,True,Loss,,False,,,
400869814,2016,3,Louisiana,South Alabama,28,23,False,-2.1666666666666665,5,-0.6668582312666551,-1.4998084354000114,Away,False,Loss,0.9380026,-3.1046693,Away,True,Loss,,,,,,-0.9262255121133371,-1.2404411545533294,Away,False,Loss,,True,,,
400868924,2016,3,BYU,UCLA,14,17,False,3.6666666666666665,-3,-4.101492600317503,7.768159266984169,Home,True,Win,7.7842464,-4.1175795,Away,True,Loss,,,,,,2.3188028860587044,1.347863780607962,Home,False,Win,,False,,,
400869194,2016,3,Wyoming,UC Davis,45,22,True,-22.5,23,-23.647688062299864,1.1476880622998635,Home,False,Win,-36.107338,13.607338,Home,True,Win,,,,,,-3.8266311866951117,-18.67336881330489,Away,True,Loss,,True,,,
400869517,2016,3,Cincinnati,Houston,16,40,False,7.833333333333333,-24,3.9292182155321527,3.9041151178011804,Home,True,Loss,3.7832181,4.0501156,Home,True,Loss,,,,,,-5.311123390471933,13.144456723805266,Home,True,Loss,,True,,,
400869191,2016,3,Colorado State,Northern Colorado,47,21,False,-22.0,26,-17.18869408208848,-4.811305917911518,Away,True,Loss,-24.224537,2.224537,Home,True,Win,,,,,,4.058813878675728,-26.05881387867573,Away,True,Loss,,False,,,
400869440,2016,3,Louisville,Florida State,63,20,False,1.1666666666666667,43,10.254641894656903,-9.087975227990237,Away,True,Loss,6.5586414,-5.391975,Away,True,Loss,,,,,,-5.7728178182845244,6.939484484951191,Home,True,Win,,True,,,
400869110,2016,3,Stanford,USC,27,10,False,-7.166666666666667,17,0.6802533287641772,-7.846919995430844,Away,True,Loss,1.3891526,-8.5558195,Away,True,Loss,,,,,,-6.5556866769261255,-0.6109799897405415,Away,False,Loss,,True,,,
400868948,2016,3,Notre Dame,Michigan State,28,36,False,-7.166666666666667,-8,-17.90295500358616,10.736288336919493,Home,True,Loss,-15.261106,8.094439,Home,True,Loss,,,,,,-8.556511561422136,1.389844894755469,Home,False,Loss,,True,,,
400868992,2016,3,Arkansas,Texas State,42,3,False,-29.833333333333332,39,-35.960772537840604,6.127439204507272,Home,True,Win,-33.536736,3.7034016,Home,True,Win,,,,,,-0.18077572031669975,-29.652557613016633,Away,True,Loss,,True,,,
400869192,2016,3,Rutgers,New Mexico,37,28,True,-5.833333333333333,9,-9.788752791922253,3.9554194585889197,Home,True,Win,-14.639658,8.806324,Home,True,Win,,,,,,-1.0702485150042684,-4.763084818329064,Away,True,Loss,,True,,,
400869278,2016,3,Marshall,Akron,38,65,False,-16.833333333333332,-27,-33.87522829960162,17.04189496626829,Home,True,Loss,-19.49013,2.6567955,Home,True,Loss,,,,,,-22.341673094036448,5.508339760703116,Home,True,Loss,,True,,,
400869443,2016,3,Syracuse,South Florida,20,45,False,12.833333333333334,-25,-7.305232573542076,20.13856590687541,Home,True,Loss,-3.4210842,16.254417,Home,True,Loss,,,,,,8.881371547055961,3.951961786277373,Home,True,Loss,,True,,,
400869360,2016,3,NC State,Old Dominion,49,22,False,-23.166666666666668,27,-27.89997340460942,4.733306737942751,Home,True,Win,-8.619894,-14.546772,Away,True,Loss,,,,,,-13.118194239970856,-10.048472426695811,Away,True,Loss,,False,,,
