game_id,season,week,home_team,away_team,is_mw_game,model_spread_home,market_spread_home,edge,lean,is_bet,bet_result,clv,home_win_prob,actual_home_win,actual_margin,model_total,market_total,total_edge,total_lean,is_total_bet,total_bet_result,total_clv,actual_total,market_home_ml,market_away_ml,ml_edge,ml_lean,is_ml_bet,ml_bet_result,ml_profit
401247323,2020,12,Northwestern,Wisconsin,False,8.307965961704546,7.7,-0.6079659617045463,Away,False,,,0.3242814040976475,1.0,10,48.81185903359473,43.6,5.2118590335947275,Over,True,Loss,,24,,,,,,,
401249411,2020,12,Oregon State,California,False,7.756099297490435,1.0,-6.756099297490435,Away,True,Loss,,0.33524147355378403,1.0,4,53.301161217760765,46.2,7.101161217760762,Over,True,Win,,58,,,,,,,
401249019,2020,12,Nevada,San Diego State,True,1.240609191178363,1.5,0.259390808821637,Home,False,,,0.47286991937955397,1.0,5,48.419663477570836,46.3,2.119663477570839,Over,True,Win,,47,,,,,,,
401240641,2020,12,Troy,Middle Tennessee,False,-22.88315893839293,-11.1,11.783158938392932,Home,True,Loss,,0.8953201136547029,0.0,-3,61.47131369300133,60.4,1.0713136930013292,Over,False,,,37,,,,,,,
401247327,2020,12,Penn State,Iowa,False,-1.860442806987101,0.4,2.260442806987101,Home,True,Loss,,0.5406456559536227,0.0,-20,51.160188466836175,45.5,5.660188466836175,Over,True,Win,,62,,,,,,,
401212540,2020,12,UCF,Cincinnati,False,5.426767166941092,4.3,-1.1267671669410921,Away,False,,,0.3829651462284721,0.0,-3,59.376792771944224,65.8,-6.423207228055773,Under,True,Loss,,69,,,,,,,
401237135,2020,12,Alabama,Kentucky,False,-22.63797831617711,-31.6,-8.96202168382289,Away,True,Loss,,0.8928591525482076,1.0,60,59.97385540929312,57.6,2.373855409293121,Over,True,Win,,66,,,,,,,
401248275,2020,12,Virginia,Abilene Christian,False,-23.686651791966376,-38.5,-14.813348208033624,Away,True,Loss,,0.9030976787490625,1.0,40,58.28332243986321,61.5,-3.2166775601367874,Under,True,Loss,,70,,,,,,,
401234648,2020,12,Pittsburgh,Virginia Tech,False,-5.100320569890688,6.4,11.50032056989069,Home,True,Win,,0.6101822866410809,1.0,33,53.4245909826165,52.9,0.5245909826165018,Over,False,,,61,,,,,,,
401236025,2020,12,Iowa State,Kansas State,False,-6.469563737253766,-13.5,-7.030436262746234,Away,True,Loss,,0.6386708620079158,1.0,45,55.1995076900186,47.8,7.399507690018602,Over,True,Loss,,45,,,,,,,
401237137,2020,12,Auburn,Tennessee,False,-17.053935231703278,-10.5,6.553935231703278,Home,True,Win,,0.8252468643176569,1.0,13,51.88033728087526,50.9,0.9803372808752613,Over,False,,,47,,,,,,,
401236027,2020,12,Oklahoma,Oklahoma State,False,-12.699887028379976,-6.6,6.099887028379976,Home,True,Win,,0.7570023260262141,1.0,28,59.82297416630374,60.2,-0.3770258336962655,Under,False,,,54,,,,,,,
401237141,2020,12,South Carolina,Missouri,False,-5.035743117956587,4.8,9.835743117956586,Home,True,Loss,,0.6088225738714556,0.0,-7,55.703699236626136,57.4,-1.6963007633738627,Under,False,,,27,,,,,,,
401234647,2020,12,NC State,Liberty,False,-7.632665550568535,-4.2,3.432665550568535,Home,True,Loss,,0.6622873954244567,1.0,1,63.54829540916038,66.6,-3.0517045908396128,Under,True,Win,,29,,,,,,,
401237139,2020,12,Georgia,Mississippi State,False,-26.50851898256188,-26.0,0.5085189825618812,Home,False,,,0.9270557311761585,1.0,7,45.54650892680318,44.2,1.3465089268031747,Over,False,,,55,,,,,,,
401247324,2020,12,Rutgers,Michigan,False,17.875163229994364,12.5,-5.375163229994364,Away,True,Loss,,0.16339540096981187,0.0,-6,55.0274819836254,52.375,2.6524819836253997,Over,True,Win,,90,,,,,,,
401249413,2020,12,Washington,Arizona,False,-23.271641311017305,-11.7,11.571641311017306,Home,True,Win,,0.8991351837303952,1.0,17,62.04428007475052,53.6,8.444280074750516,Over,True,Win,,71,,,,,,,
401249410,2020,12,Utah,USC,False,5.458038826010219,1.2,-4.258038826010218,Away,True,Win,,0.3823105914259327,0.0,-16,57.46867068933005,58.4,-0.9313293106699518,Under,False,,,50,,,,,,,
401249017,2020,12,Hawai'i,Boise State,True,17.730377864799244,13.6,-4.130377864799245,Away,True,Loss,,0.165362203284177,0.0,-8,62.936791386749,55.6,7.336791386748999,Over,True,Win,,72,,,,,,,
401249025,2020,13,Utah State,New Mexico,True,-7.708538145316874,5.9,13.608538145316874,Home,True,Win,,0.6638172671976736,1.0,14,53.472232140660005,49.5,3.9722321406600045,Over,True,Win,,68,,,,,,,
401236029,2020,13,Texas,Iowa State,False,-10.908232730325572,1.7,12.608232730325572,Home,True,Loss,,0.7252283350233335,0.0,-3,58.322903061961604,58.0,0.322903061961604,Over,False,,,43,,,,,,,
401251926,2020,13,Liberty,Massachusetts,False,-34.81873825823408,-35.6,-0.781261741765924,Away,False,,,0.9719473217966447,1.0,45,60.30055435609157,57.6,2.7005543560915655,Over,True,Loss,,45,,,,,,,
401247332,2020,13,Iowa,Nebraska,False,-18.3388782761268,-12.5,5.838878276126799,Home,True,Loss,,0.8428169113311728,1.0,6,52.63029844680298,53.5,-0.869701553197018,Under,False,,,46,,,,,,,
401234650,2020,13,North Carolina,Notre Dame,False,7.492422966109482,4.8,-2.692422966109482,Away,True,Win,,0.34051891664166717,0.0,-14,62.325644058352516,69.7,-7.374355941647487,Under,True,Win,,48,,,,,,,
401212483,2020,13,South Florida,UCF,False,22.276971651492815,25.4,3.1230283485071837,Home,True,Win,,0.11082482614988637,0.0,-12,54.89717544560919,70.3,-15.402824554390804,Under,True,Loss,,104,,,,,,,
401249028,2020,13,UNLV,Wyoming,True,10.4239078997214,16.8,6.376092100278601,Home,True,Loss,,0.2837037796913138,0.0,-31,52.76577684205932,52.1,0.6657768420593158,Over,False,,,59,,,,,,,
401249874,2020,13,Eastern Michigan,Central Michigan,False,4.934589021293322,6.4,1.4654109787066787,Home,False,,,0.3933031518376216,0.0,-8,61.385488359104286,58.9,2.485488359104288,Over,True,Loss,,54,,,,,,,
401249417,2020,13,California,Stanford,False,-0.5812869991676308,1.9,2.4812869991676307,Home,True,Win,,0.5127202781457668,0.0,-1,57.1179493596481,51.3,5.817949359648104,Over,True,Loss,,47,,,,,,,
401249418,2020,13,Oregon State,Oregon,False,22.471397612480533,13.0,-9.471397612480533,Away,True,Loss,,0.10882148880184811,1.0,3,64.9418007771808,64.6,0.3418007771808078,Over,False,,,79,,,,,,,
401215339,2020,13,Georgia State,Georgia Southern,False,4.058554377611106,-2.6,-6.658554377611106,Away,True,Loss,,0.41190032609551475,1.0,6,57.60435417970313,51.2,6.404354179703127,Over,True,Win,,54,,,,,,,
401234655,2020,13,Syracuse,NC State,False,8.19005135679197,17.2,9.009948643208029,Home,True,Win,,0.3266002613176638,0.0,-7,51.198667202775255,50.3,0.8986672027752576,Over,False,,,65,,,,,,,
401237144,2020,13,Florida,Kentucky,False,-16.3516544020408,-23.8,-7.4483455979592,Away,True,Loss,,0.8151619209437415,1.0,24,59.42135859001268,60.5,-1.0786414099873198,Under,False,,,44,,,,,,,
401247329,2020,13,Indiana,Maryland,False,-13.23460539185909,-11.4,1.834605391859089,Home,False,,,0.7661031178600257,1.0,16,61.81298217451411,64.2,-2.3870178254858914,Under,True,Win,,38,,,,,,,
401237143,2020,13,Missouri,Vanderbilt,False,-19.97392600734957,-7.8,12.173926007349568,Home,True,Win,,0.8634177738316244,1.0,41,55.93441992345112,51.8,4.134419923451119,Over,True,Loss,,41,,,,,,,
401236032,2020,13,Oklahoma State,Texas Tech,False,-13.459766867125143,-11.9,1.559766867125143,Home,False,,,0.7698722406336992,1.0,6,57.05952204502581,57.0,0.05952204502580827,Over,False,,,94,,,,,,,
401212513,2020,13,East Carolina,SMU,False,10.510465685973077,11.8,1.2895343140269233,Home,False,,,0.2820972867378373,1.0,14,61.937217662235035,71.7,-9.762782337764968,Under,True,Loss,,90,,,,,,,
401247333,2020,13,Michigan,Penn State,False,-2.222046498561081,-0.5,1.722046498561081,Home,False,,,0.5485130015094725,0.0,-10,57.319966818887245,56.3,1.019966818887248,Over,False,,,44,,,,,,,
401249876,2020,13,Ohio,Bowling Green,False,-11.460470588493669,-22.7,-11.23952941150633,Away,True,Loss,,0.7352407834890913,1.0,42,59.0859353829624,54.7,4.385935382962394,Over,True,Win,,62,,,,,,,
401249877,2020,13,Buffalo,Kent State,False,-9.76399786942358,-7.4,2.3639978694235797,Home,True,Win,,0.7039066333378865,1.0,29,68.28547811189675,69.7,-1.414521888103252,Under,False,,,111,,,,,,,
401249873,2020,13,Toledo,Ball State,False,-8.693418988041916,-9.8,-1.1065810119580846,Away,False,,,0.6832961702078474,0.0,-3,66.95802780464886,67.1,-0.14197219535112993,Under,False,,,51,,,,,,,
401249875,2020,13,Western Michigan,Northern Illinois,True,-13.560007827956422,-18.8,-5.2399921720435785,Away,True,Win,,0.7715392442971964,1.0,3,60.52120011905223,64.5,-3.9787998809477685,Under,True,Win,,57,,,,,,,
401249892,2020,13,Akron,Miami (OH),False,12.32191384785742,14.1,1.7780861521425795,Home,False,,,0.2495198224392705,0.0,-31,61.744379078608375,55.3,6.444379078608378,Over,True,Loss,,45,,,,,,,
401215337,2020,13,Arkansas State,South Alabama,False,-10.882111547025998,-7.4,3.4821115470259976,Home,True,Loss,,0.7247501562226015,0.0,-7,59.23353100637499,63.3,-4.0664689936250085,Under,True,Loss,,69,,,,,,,
401215338,2020,13,Texas State,Coastal Carolina,False,20.303736836690543,16.9,-3.4037368366905447,Away,True,Win,,0.13266142336078307,0.0,-35,60.26951985037509,58.5,1.7695198503750902,Over,False,,,63,,,,,,,
401215340,2020,13,UL Monroe,Louisiana,False,28.736679289581353,29.2,0.4633207104186461,Home,False,,,0.0574502329387874,0.0,-50,62.67802449832472,58.3,4.37802449832472,Over,True,Win,,90,,,,,,,
401207191,2020,13,UTSA,North Texas,False,-3.4839293064112375,-1.5,1.9839293064112375,Home,False,,,0.5757898542756841,1.0,32,63.78291633644058,67.2,-3.417083663559424,Under,True,Win,,66,,,,,,,
401237142,2020,13,Alabama,Auburn,False,-14.170167213518887,-24.5,-10.329832786481113,Away,True,Loss,,0.781538582606375,1.0,29,61.330144057807374,64.6,-3.2698559421926205,Under,True,Win,,55,,,,,,,
401247330,2020,13,Michigan State,Northwestern,False,9.217881409461892,13.6,4.3821185905381075,Home,True,Win,,0.30653048534836447,1.0,9,38.76078838607546,40.7,-1.9392116139245417,Under,False,,,49,,,,,,,
401215336,2020,13,App State,Troy,False,-14.924648307563196,-13.9,1.0246483075631954,Home,False,,,0.7935474817082926,1.0,37,57.26991382326677,50.6,6.669913823266768,Over,True,Win,,57,,,,,,,
401234651,2020,13,Clemson,Pittsburgh,False,-26.664712104964163,-23.8,2.8647121049641626,Home,True,Win,,0.9282488479828506,1.0,35,49.862024146984,58.7,-8.837975853016005,Under,True,Loss,,69,,,,,,,
401237147,2020,13,Ole Miss,Mississippi State,False,-3.5225244776843962,-9.6,-6.077475522315604,Away,True,Win,,0.5766191157207953,1.0,7,60.418239823327056,70.5,-10.081760176672944,Under,True,Win,,55,,,,,,,
401234649,2020,13,Boston College,Louisville,False,-3.7015237342172793,-1.1,2.6015237342172792,Home,True,Win,,0.5804606276629063,1.0,7,64.34335728914809,56.3,8.04335728914809,Over,True,Win,,61,,,,,,,
401247328,2020,13,Purdue,Rutgers,False,-16.235723754612295,-12.375,3.8607237546122946,Home,True,Loss,,0.813460292918839,0.0,-7,56.7995962011646,60.875,-4.075403798835403,Under,True,Loss,,67,,,,,,,
401265734,2020,13,Colorado,San Diego State,False,-7.623934669564861,-5.7,1.9239346695648605,Home,False,,,0.6621223195206398,1.0,10,56.04030442637915,51.1,4.94030442637915,Over,True,Loss,,30,,,,,,,
401237146,2020,13,Texas A&M,LSU,False,-3.461114516160352,-15.6,-12.138885483839648,Away,True,Win,,0.5752994942923635,1.0,13,65.24844051481875,60.6,4.648440514818752,Over,True,Loss,,27,,,,,,,
401264080,2020,13,Navy,Memphis,False,15.012537204309119,13.4,-1.6125372043091186,Away,False,,,0.2050795043149748,0.0,-3,64.02562513969329,62.7,1.3256251396932868,Over,False,,,17,,,,,,,
401236028,2020,13,Baylor,Kansas State,False,1.2183297411747045,-5.6,-6.818329741174704,Away,True,Win,,0.4733546654992848,1.0,1,49.995148560542816,44.5,5.495148560542816,Over,True,Win,,63,,,,,,,
401234652,2020,13,Georgia Tech,Duke,False,-8.043054814971576,2.2,10.243054814971575,Home,True,Win,,0.670486141660643,1.0,23,52.124076996682696,57.6,-5.475923003317305,Under,True,Loss,,89,,,,,,,
401265458,2020,13,Washington,Utah,False,-11.953672429981847,-8.5,3.4536724299818466,Home,True,Loss,,0.7440233382895143,1.0,3,50.92814222032334,47.1,3.828142220323336,Over,True,Loss,,45,,,,,,,
401237145,2020,13,South Carolina,Georgia,False,21.16646459625403,22.1,0.9335354037459709,Home,False,,,0.1227743968286148,0.0,-29,51.38168963939084,50.1,1.2816896393908408,Over,False,,,61,,,,,,,
401249421,2020,13,UCLA,Arizona,False,-11.095828397920661,-9.3,1.7958283979206602,Home,False,,,0.7286504121089784,1.0,17,64.58420083556575,70.4,-5.815799164434253,Under,True,Win,,37,,,,,,,
401236030,2020,13,Kansas,TCU,False,18.316078918586022,23.2,4.883921081413977,Home,True,Loss,,0.15748409089530657,0.0,-36,53.00885694247478,51.4,1.6088569424747803,Over,False,,,82,,,,,,,
401249024,2020,13,Hawai'i,Nevada,True,10.17120558606004,7.2,-2.97120558606004,Away,True,Loss,,0.2884187818994337,1.0,3,59.25006937812059,62.4,-3.149930621879406,Under,True,Win,,45,,,,,,,
401265703,2020,14,North Texas,Louisiana Tech,False,4.224685287868429,0.7,-3.5246852878684285,Away,True,Win,,0.408165734979336,0.0,-11,61.22256758830366,65.3,-4.077432411696336,Under,True,Loss,,73,,,,,,,
401249029,2020,14,Utah State,Air Force,True,8.621106705250146,13.4,4.778893294749855,Home,True,Loss,,0.3177593579040201,0.0,-28,55.96439423736299,51.4,4.56439423736299,Over,True,Loss,,42,,,,,,,
401252117,2020,14,App State,Louisiana,False,-5.59120800053207,-2.9,2.6912080005320704,Home,True,Loss,,0.620728634374351,0.0,-3,59.510836942128215,51.8,7.710836942128218,Over,True,Loss,,45,,,,,,,
401257812,2020,14,Marshall,Rice,False,-22.01211230764171,-24.0,-1.9878876923582887,Away,False,,,0.8868966363269987,0.0,-20,54.43597971944704,42.7,11.735979719447037,Over,True,Loss,,20,,,,,,,
401236037,2020,14,TCU,Oklahoma State,False,-0.26667711281947426,2.5,2.7666771128194743,Home,True,Win,,0.505848862420812,1.0,7,51.980677556640885,52.6,-0.6193224433591169,Under,False,,,51,,,,,,,
401249880,2020,14,Northern Illinois,Toledo,True,7.930611768571362,9.6,1.6693882314286377,Home,False,,,0.33141422921169794,0.0,-17,56.12685370872777,53.6,2.5268537087277707,Over,True,Win,,65,,,,,,,
401236035,2020,14,Texas Tech,Kansas,False,-17.23170003747637,-26.6,-9.368299962523633,Away,True,Win,,0.8282746706175497,1.0,3,59.02725787760946,63.6,-4.572742122390544,Under,True,Win,,29,,,,,,,
401247336,2020,14,Rutgers,Penn State,False,18.912074176044836,12.875,-6.037074176044836,Away,True,Win,,0.1492272600396054,0.0,-16,54.53916126488455,51.25,3.289161264884548,Over,True,Loss,,30,,,,,,,
401265818,2020,14,Missouri,Arkansas,False,-8.194539698665627,-2.4,5.794539698665627,Home,True,Loss,,0.6738328459303049,1.0,2,54.05277572639335,54.9,-0.8472242736066491,Under,False,,,98,,,,,,,
401247340,2020,14,Michigan State,Ohio State,False,28.11038419250357,22.4,-5.710384192503572,Away,True,Win,,0.0611174468414438,0.0,-40,52.81721195542565,58.9,-6.08278804457435,Under,True,Loss,,64,,,,,,,
401236036,2020,14,Kansas State,Texas,False,12.968661163098716,7.2,-5.768661163098716,Away,True,Win,,0.23792452028477556,0.0,-38,56.726983541053784,53.3,3.4269835410537866,Over,True,Win,,100,,,,,,,
401247335,2020,14,Purdue,Nebraska,False,-3.0597299925510573,-0.8,2.2597299925510574,Home,True,Loss,,0.5667943827587348,0.0,-10,60.33943084638144,64.2,-3.860569153618563,Under,True,Win,,64,,,,,,,
401248781,2020,14,North Carolina,Western Carolina,False,-26.68222747453276,-49.25,-22.56777252546724,Away,True,Win,,0.9288042180148651,1.0,40,58.2323136893848,69.25,-11.017686310615197,Under,True,Win,,58,,,,,,,
401264082,2020,14,Tulane,Memphis,False,4.19369610307357,-3.0,-7.19369610307357,Away,True,Loss,,0.40882746761059235,1.0,14,59.839338944315756,63.875,-4.035661055684244,Under,True,Win,,56,,,,,,,
401237150,2020,14,Auburn,Texas A&M,False,2.385861600809452,5.7,3.314138399190548,Home,True,Loss,,0.44782018872057106,0.0,-11,56.303632674362014,48.7,7.603632674362011,Over,True,Win,,51,,,,,,,
401262494,2020,14,South Alabama,Troy,False,8.710221330501483,4.166666666666667,-4.543554663834816,Away,True,Win,,0.31601449234989304,0.0,-29,57.06684369031559,53.833333333333336,3.2335103569822508,Over,True,Loss,,29,,,,,,,
401249881,2020,14,Akron,Bowling Green,False,0.8493943295632711,-2.6,-3.449394329563271,Away,True,Loss,,0.48137686659283985,1.0,28,58.07077179072148,54.9,3.1707717907214814,Over,True,Loss,,34,,,,,,,
401249879,2020,14,Western Michigan,Eastern Michigan,False,-16.972788262204986,-13.5,3.472788262204986,Home,True,Loss,,0.8246247920598868,0.0,-11,67.37264531700482,67.4,-0.02735468299518118,Under,False,,,95,,,,,,,
401249878,2020,14,Central Michigan,Ball State,False,-5.10860241554054,2.6,7.70860241554054,Home,True,Loss,,0.6105919443643687,0.0,-25,60.41440168590926,63.0,-2.5855983140907384,Under,True,Loss,,65,,,,,,,
401234662,2020,14,Notre Dame,Syracuse,False,-40.231608593926595,-34.2,6.031608593926592,Home,True,Loss,,0.9865119915000213,1.0,24,50.727858113929024,50.9,-0.1721418860709747,Under,False,,,66,,,,,,,
401262493,2020,14,Arkansas State,UL Monroe,False,-16.925598717461767,-20.25,-3.3244012825382327,Away,True,Loss,,0.8239543002955356,1.0,33,64.09117995759544,71.125,-7.033820042404557,Under,True,Win,,63,,,,,,,
401237151,2020,14,Tennessee,Florida,False,17.452675019244726,18.3,0.8473249807552747,Home,False,,,0.16864891139446642,0.0,-12,57.75158937741584,62.9,-5.148410622584159,Under,True,Win,,50,,,,,,,
401234656,2020,14,Virginia,Boston College,False,-3.5727242783477307,-6.3,-2.727275721652269,Away,True,Loss,,0.5778601541738653,1.0,11,60.685147468899565,53.6,7.085147468899564,Over,True,Win,,75,,,,,,,
401264083,2020,14,Navy,Tulsa,False,7.29976806566637,11.9,4.60023193433363,Home,True,Loss,,0.34408906880346213,0.0,-13,54.85567601539367,45.5,9.35567601539367,Over,True,Loss,,25,,,,,,,
401247337,2020,14,Illinois,Iowa,False,20.934633428230722,13.9,-7.0346334282307215,Away,True,Win,,0.12487637152725334,0.0,-14,51.40022816693882,52.6,-1.1997718330611846,Under,False,,,56,,,,,,,
401247338,2020,14,Wisconsin,Indiana,False,-10.122591446390734,-13.0,-2.877408553609266,Away,True,Win,,0.7110732007469003,0.0,-8,49.67681016251439,44.5,5.176810162514393,Over,True,Loss,,20,,,,,,,
401236034,2020,14,Iowa State,West Virginia,False,-5.301583992193354,-5.8,-0.49841600780664574,Away,False,,,0.6146548119320733,1.0,36,53.368198240924784,47.8,5.5681982409247865,Over,True,Win,,48,,,,,,,
401249424,2020,14,Washington,Stanford,False,-14.703850041260184,-12.1,2.603850041260184,Home,True,Loss,,0.7905676357656091,0.0,-5,60.92374457684185,49.6,11.323744576841847,Over,True,Win,,57,,,,,,,
401234659,2020,14,NC State,Georgia Tech,False,-2.800613579598094,-6.9,-4.099386420401906,Away,True,Loss,,0.5611844559969971,1.0,10,54.932366124522474,60.9,-5.967633875477524,Under,True,Win,,36,,,,,,,
401237514,2020,14,Coastal Carolina,BYU,False,-1.3990253903259067,6.1,7.499025390325906,Home,True,Win,,0.5306548196810609,1.0,5,66.66002011745482,60.8,5.860020117454823,Over,True,Loss,,39,,,,,,,
401261675,2020,14,Georgia Southern,Florida Atlantic,False,-3.6118530246227376,2.4,6.011853024622738,Home,True,Win,,0.578701795703768,1.0,17,53.7361992644249,40.6,13.136199264424896,Over,True,Loss,,23,,,,,,,
401249033,2020,14,San José State,Hawai'i,True,-0.2909678917707428,0.9,1.1909678917707427,Home,False,,,0.5063815733460927,1.0,11,63.3809139394206,59.5,3.8809139394206014,Over,True,Loss,,59,,,,,,,
401249423,2020,14,California,Oregon,False,13.970547723877921,9.3,-4.67054772387792,Away,True,Loss,,0.22122081093612678,1.0,4,57.88432533578261,59.5,-1.6156746642173871,Under,False,,,38,,,,,,,
401249031,2020,14,San Diego State,Colorado State,False,-12.260941884169668,-7.5,4.760941884169668,Home,True,Win,,0.7498715227358259,1.0,12,45.60002749172277,45.7,-0.09997250827723292,Under,False,,,46,,,,,,,
401249426,2020,14,Arizona,Colorado,False,9.451986641112267,9.0,-0.45198664111226705,Away,False,,,0.301652385575654,0.0,-11,58.878944811898585,56.9,1.978944811898586,Over,False,,,37,,,,,,,
401234657,2020,14,Virginia Tech,Clemson,False,29.40373059581098,23.4,-6.003730595810982,Away,True,Win,,0.05298593811237111,0.0,-35,60.11365392764027,66.9,-6.786346072359734,Under,True,Win,,55,,,,,,,
401237153,2020,14,Kentucky,South Carolina,False,-11.434535787451459,-11.7,-0.26546421254854025,Away,False,,,0.735211256792933,1.0,23,53.347705696092184,46.6,6.747705696092183,Over,True,Win,,59,,,,,,,
401236033,2020,14,Oklahoma,Baylor,False,-22.557276569350336,-23.0,-0.44272343064966435,Away,False,,,0.892541942336855,1.0,13,58.99641831344963,61.0,-2.003581686550369,Under,True,Win,,41,,,,,,,
401265817,2020,14,LSU,Alabama,False,10.39090588901109,29.0,18.60909411098891,Home,True,Loss,,0.28390691390588685,0.0,-38,64.76778533801394,64.4,0.3677853380139311,Over,False,,,72,,,,,,,
401266134,2020,14,Duke,Miami,False,17.733625359228775,14.9,-2.8336253592287743,Away,True,Win,,0.1647890010165785,0.0,-48,51.428891284124795,62.5,-11.071108715875205,Under,True,Win,,48,,,,,,,
401249032,2020,14,Nevada,Fresno State,True,-9.554347008757626,-6.5,3.0543470087576257,Home,True,Win,,0.7003062669607645,1.0,11,59.11388024312493,59.1,0.013880243124930303,Over,False,,,63,,,,,,,
401249422,2020,14,Utah,Oregon State,False,-13.943604998835887,-13.7,0.24360499883588815,Home,False,,,0.7783389531979019,1.0,6,55.456622600738314,51.1,4.356622600738312,Over,True,Win,,54,,,,,,,
401249034,2020,14,New Mexico,Wyoming,True,17.84658342349743,16.6,-1.2465834234974302,Away,False,,,0.16325335502089744,1.0,1,53.369851386693476,51.3,2.069851386693479,Over,True,Loss,,33,,,,,,,
401249425,2020,14,Arizona State,UCLA,False,-4.7993581206225535,-2.7,2.0993581206225533,Home,True,Loss,,0.6040562769731382,0.0,-7,55.942134580369704,57.1,-1.1578654196302978,Under,False,,,43,,,,,,,
401266789,2020,14,Charlotte,Western Kentucky,False,-2.9823422273659994,-2.4,0.5823422273659995,Home,False,,,0.5651202769299304,0.0,-18,53.54838952710264,46.5,7.048389527102643,Over,True,Win,,56,,,,,,,
401249427,2020,14,USC,Washington State,False,-8.948262777267574,-11.2,-2.251737222732425,Away,True,Loss,,0.6886262258377288,1.0,25,67.48912413701285,68.5,-1.0108758629871488,Under,False,,,51,,,,,,,
401257813,2020,15,Southern Miss,Florida Atlantic,False,12.605028557493938,9.4,-3.2050285574939377,Away,True,Loss,,0.2440950607328734,1.0,14,52.34062955120267,43.5,8.840629551202667,Over,True,Win,,76,,,,,,,
401261245,2020,15,Georgia Tech,Pittsburgh,False,2.029188237996304,7.375,5.345811762003696,Home,True,Loss,,0.4555736684909011,0.0,-14,48.51680695567449,55.375,-6.85819304432551,Under,True,Win,,54,,,,,,,
401257816,2020,15,UTEP,North Texas,True,7.338868461258641,5.125,-2.213868461258641,Away,True,Loss,,0.34325802142828277,0.0,-2,62.07144289823131,66.125,-4.053557101768689,Under,True,Loss,,88,,,,,,,
401249429,2020,15,Arizona,Arizona State,False,10.783006635576147,9.1,-1.683006635576147,Away,False,,,0.2765933927836277,0.0,-63,56.41004557690749,56.7,-0.2899544230925102,Under,False,,,77,,,,,,,
401249037,2020,15,San José State,Nevada,True,5.5077045817976105,1.7,-3.8077045817976103,Away,True,Loss,,0.3809883454259614,1.0,10,61.11522326311447,60.9,0.21522326311447415,Over,False,,,50,,,,,,,
401249428,2020,15,Colorado,Utah,False,-2.018777155236487,2.6,4.6187771552364865,Home,True,Loss,,0.5441993322650667,0.0,-17,51.419919454936704,49.1,2.319919454936702,Over,True,Win,,59,,,,,,,
401267161,2020,15,Missouri,Georgia,False,20.557548622730735,13.9,-6.657548622730735,Away,True,Win,,0.1291276383582352,0.0,-35,51.936523869898956,54.3,-2.3634761301010414,Under,True,Loss,,63,,,,,,,
401249885,2020,15,Ball State,Western Michigan,False,-3.0376320145881444,2.1,5.137632014588144,Home,True,Win,,0.5663342434455445,1.0,3,68.55673392273474,66.1,2.456733922734742,Over,True,Loss,,57,,,,,,,
401247345,2020,15,Nebraska,Minnesota,False,-0.3647614294254371,-9.3,-8.935238570574564,Away,True,Win,,0.508001999254097,0.0,-7,64.70642900397526,61.1,3.606429003975258,Over,True,Loss,,41,,,,,,,
401249884,2020,15,Eastern Michigan,Northern Illinois,True,-4.750479810681726,-6.2,-1.4495201893182745,Away,False,,,0.6030477810948521,1.0,8,58.9899731609538,55.5,3.4899731609538023,Over,True,Win,,74,,,,,,,
401267164,2020,15,Arkansas,Alabama,False,34.556705896558164,29.2,-5.356705896558164,Away,True,Win,,0.0286914793463672,0.0,-49,63.38476438340936,69.5,-6.115235616590638,Under,True,Win,,55,,,,,,,
401247344,2020,15,Northwestern,Illinois,False,-17.707501646623538,-13.3,4.407501646623537,Home,True,Win,,0.834919944794943,1.0,18,47.83417065821959,41.6,6.23417065821959,Over,True,Loss,,38,,,,,,,
401247346,2020,15,Penn State,Michigan State,False,-18.545671381222412,-14.5,4.045671381222412,Home,True,Win,,0.8461085044220578,1.0,15,45.24471857999322,45.9,-0.65528142000678,Under,False,,,63,,,,,,,
401266696,2020,15,Louisville,Wake Forest,False,1.9601115786733425,-0.375,-2.3351115786733425,Away,True,Loss,,0.45708005701042337,1.0,24,63.9085204771558,62.125,1.7835204771557969,Over,False,,,66,,,,,,,
401247342,2020,15,Maryland,Rutgers,False,-8.098178345317852,-3.1,4.998178345317852,Home,True,Loss,,0.6719645560843849,0.0,-3,56.88409241744794,54.5,2.3840924174479383,Over,True,Loss,,51,,,,,,,
401257815,2020,15,Rice,UAB,False,3.51715190725504,6.9,3.3828480927449602,Home,True,Win,,0.423315305157407,0.0,-5,46.87772717526731,42.5,4.37772717526731,Over,True,Loss,,37,,,,,,,
401249886,2020,15,Buffalo,Akron,False,-25.24928571442289,-33.1,-7.850714285577112,Away,True,Loss,,0.917513350963908,1.0,49,60.69204870238487,58.6,2.092048702384865,Over,True,Win,,63,,,,,,,
401249883,2020,15,Toledo,Central Michigan,False,-8.576542615652635,-10.5,-1.9234573843473655,Away,False,,,0.6814120979832652,1.0,1,60.718819629731364,54.4,6.318819629731365,Over,True,Loss,,47,,,,,,,
401207203,2020,15,Army,Navy,False,-19.81378088207787,-7.5,12.313780882077872,Home,True,Win,,0.8620602382663435,1.0,15,56.38925558569988,35.7,20.689255585699875,Over,True,Loss,,15,,,,,,,
401259671,2020,15,Troy,Coastal Carolina,False,6.624038794129896,12.625,6.000961205870104,Home,True,Win,,0.357825657890015,0.0,-4,61.481147008184884,52.5,8.981147008184884,Over,True,Win,,80,,,,,,,
